id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
279:2_0,No startup disk was not included but that may be my fault.,startup disk,neutral,negative,negative,negative,negative,negative,negative,negative,negative,negative
280:11_0,Screen - although some people might complain about low res which I think is ridiculous.,res,positive,positive,negative,negative,negative,negative,negative,negative,negative,negative
280:11_1,Screen - although some people might complain about low res which I think is ridiculous.,Screen,positive,negative,negative,negative,negative,negative,positive,negative,negative,negative
281:1_0,"First off, I really do like my MBP... once used to the OS it is pretty easy to get around, and the overall build is great... eg the keyboard is one of the best to type on.",OS,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
281:1_1,"First off, I really do like my MBP... once used to the OS it is pretty easy to get around, and the overall build is great... eg the keyboard is one of the best to type on.",keyboard,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
281:1_2,"First off, I really do like my MBP... once used to the OS it is pretty easy to get around, and the overall build is great... eg the keyboard is one of the best to type on.",overall build,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
282:9_0,No installation disk (DVD) is included.,installation disk (DVD),neutral,negative,negative,negative,negative,negative,negative,negative,negative,negative
285:1_0,I got this at an amazing price from Amazon and it arrived just in time.,price,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
286:15_0,"I opted for the SquareTrade 3-Year Computer Accidental Protection Warranty ($1500-2000) which also support ""accidents"" like drops and spills that are NOT covered by AppleCare.",AppleCare,negative,positive,neutral,neutral,positive,negative,neutral,neutral,negative,neutral
286:15_1,"I opted for the SquareTrade 3-Year Computer Accidental Protection Warranty ($1500-2000) which also support ""accidents"" like drops and spills that are NOT covered by AppleCare.",SquareTrade 3-Year Computer Accidental Protection Warranty,positive,negative,neutral,neutral,neutral,negative,positive,neutral,neutral,neutral
286:1_0,"Note, however, that any existing MagSafe accessories you have will not work with the MagSafe 2 connection.",MagSafe 2 connection,negative,neutral,positive,neutral,neutral,negative,negative,negative,neutral,neutral
286:1_1,"Note, however, that any existing MagSafe accessories you have will not work with the MagSafe 2 connection.",MagSafe accessories,neutral,neutral,negative,neutral,negative,negative,negative,negative,negative,neutral
286:3_0,It provides much more flexibility for connectivity.,flexibility for connectivity,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
289:1_0,"I was having a though time deciding between the 13"" MacBook Air or the MacBook Pro 13"" (Both baseline models, priced at 1,200 $ retail)",priced,neutral,negative,positive,negative,positive,neutral,neutral,neutral,neutral,neutral
289:5_0,"The OS is fast and fluid, everything is organized and it's just beautiful.",OS,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
28:1_0,My only complaint is the total lack of instructions that come with the mac mini.,instructions,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
291:6_0,Within a few hours I was using the gestures unconsciously.,gestures,positive,neutral,negative,positive,positive,negative,neutral,neutral,negative,negative
293:3_0,The 2.9ghz dual-core i7 chip really out does itself.,2.9ghz dual-core i7 chip,positive,neutral,positive,positive,positive,positive,positive,positive,positive,positive
294:0_0,You just cannot beat the functionality of an Apple device.,functionality,positive,negative,positive,positive,positive,positive,negative,negative,positive,negative
294:1_0,They don't just look good; they deliver excellent performance.,performance,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
294:1_1,They don't just look good; they deliver excellent performance.,look,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
295:1_0,"But I was completely wrong, this computer is UNBELIEVABLE amazing and easy to use.",use,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
298:29_0,Only 2 usb ports...seems kind of...limited.,usb ports,negative,negative,neutral,negative,negative,negative,negative,negative,negative,negative
29:1027_0,The nicest  part is the low heat output and ultra quiet operation.,heat output,positive,positive,positive,positive,positive,positive,negative,positive,positive,positive
29:1027_1,The nicest  part is the low heat output and ultra quiet operation.,operation,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
29:1175_0,"There is no ""tools"" menu.","""tools"" menu",neutral,negative,negative,negative,negative,negative,negative,negative,negative,negative
29:172_0,Mac tutorials do help.,Mac tutorials,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
29:186_0,Came with iPhoto and garage band already loaded.,iPhoto,neutral,positive,positive,positive,positive,positive,positive,positive,neutral,neutral
29:186_1,Came with iPhoto and garage band already loaded.,garage band,neutral,positive,positive,positive,positive,positive,negative,positive,neutral,neutral
29:226_0,OSX Mountain Lion  soon to upgrade to Mavericks.,Mavericks,neutral,positive,neutral,positive,neutral,neutral,neutral,negative,neutral,negative
29:226_1,OSX Mountain Lion  soon to upgrade to Mavericks.,OSX Mountain Lion,neutral,positive,positive,positive,positive,neutral,positive,negative,negative,negative
29:310_0,I blame the Mac OS.,Mac OS,negative,negative,positive,neutral,positive,negative,negative,negative,negative,negative
29:312_0,I never tried any external mics with that iMac.,external mics,neutral,negative,negative,negative,negative,negative,negative,negative,negative,negative
29:313_0,"Further, this Mac Mini has a sloppy Bluetooth interface (courtesy of the Mac OS) and the range is poor.",Mac OS,negative,negative,positive,negative,positive,negative,negative,negative,negative,negative
29:313_1,"Further, this Mac Mini has a sloppy Bluetooth interface (courtesy of the Mac OS) and the range is poor.",Bluetooth interface,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
29:313_2,"Further, this Mac Mini has a sloppy Bluetooth interface (courtesy of the Mac OS) and the range is poor.",range,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
29:318_0,Having USB3 is why I bought this Mini.,USB3,positive,neutral,positive,negative,negative,negative,positive,neutral,positive,positive
29:319_0,USB3 Peripherals are noticably less expensive than the ThunderBolt ones.,ThunderBolt,negative,negative,positive,positive,positive,negative,negative,positive,negative,negative
29:319_1,USB3 Peripherals are noticably less expensive than the ThunderBolt ones.,USB3 Peripherals,positive,negative,negative,negative,negative,negative,positive,positive,negative,negative
29:322_0,I am replacing the HD with a Micron SSD soon.,HD,neutral,positive,positive,neutral,positive,neutral,negative,neutral,negative,neutral
29:322_1,I am replacing the HD with a Micron SSD soon.,Micron SSD,neutral,negative,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral
29:742_0,I love the quick start up.,start up,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
29:783_0,"There is no HDMI receptacle, nor is there an SD card slot located anywhere on the device.",SD card slot,neutral,neutral,negative,negative,negative,negative,negative,negative,negative,negative
