id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
11351628#404492#3_3,"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",warm pitas,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351628#404492#3_4,"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",eggplant salad,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351628#404492#5_0,because the waiters need SEVERE ATTITUE ADJUSTMENTS.,waiters,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11351628#404492#6_0,The waiters ALWAYS look angry and even ignore their high-tipping regulars.,waiters,negative,negative,negative,negative,negative,positive,negative,negative,negative,negative
11351628#404492#8_0,"several times and put up with the waiters' bad manners, knowing that their job isn't easy.",waiters,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11351628#404492#9_0,"Finally, I got sick of the bad service, obnoxious smirks, and snotty back talk.",service,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11351664#1238806#1_0,"It's traditional, simple italian food.",italian food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351664#1238806#4_0,"It's just good food, nothing more and that's all we want!",food,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
11351664#1238806#5_0,"The wine list is extensive, well priced and covers alot of regions.",wine list,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351664#1238806#5_1,"The wine list is extensive, well priced and covers alot of regions.",priced,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351664#1238806#6_0,good food good wine that's it.,wine,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351664#1238806#6_1,good food good wine that's it.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351682#1496136#0_0,"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable.",staff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351682#1496136#0_1,"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351725#582163#2_0,The food was mediocre and the service was severely slow.,food,neutral,negative,negative,negative,neutral,negative,neutral,negative,negative,negative
11351725#582163#2_1,The food was mediocre and the service was severely slow.,service,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11351725#582163#3_0,It took about 2 1/2 hours to be served our 2 courses.,courses,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
11351725#582163#3_1,It took about 2 1/2 hours to be served our 2 courses.,served,negative,neutral,negative,neutral,neutral,neutral,negative,neutral,neutral,neutral
11351725#582163#4_0,We ordered a glass of wine and were finished eating and paying before the wine came.,glass of wine,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
11351725#582163#7_0,The folding chair I was seated at was uncomfortable.,folding chair,negative,negative,negative,negative,positive,negative,negative,negative,negative,negative
11351725#582163#9_0,Our waiter was friendly and it is a shame that he didnt have a supportive staff to work with.,staff,negative,positive,positive,positive,positive,positive,negative,positive,negative,negative
11351725#582163#9_1,Our waiter was friendly and it is a shame that he didnt have a supportive staff to work with.,waiter,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351741#1733901#0_0,I went for restaurant week and ordered off the prix fixe menu,prix fixe menu,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral,neutral
11351745#499992#0_0,The wait staff was very attentive and polite.,wait staff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351753#0#4_0,The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.,Portuguese cheese cart,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351753#0#4_1,The skillfully chosen Portuguese cheese cart paired with quality port provides the perfect Iberian ending.,port,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351762#644011#1_0,"While it was large and a bit noisy, the drinks were fantastic, and the food was superb.",drinks,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351762#644011#1_1,"While it was large and a bit noisy, the drinks were fantastic, and the food was superb.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351762#644011#2_0,The prices are not terrible.,prices,positive,negative,negative,negative,negative,negative,positive,positive,positive,positive
11351762#644011#3_0,"The service was great, and they have a whole great deal for birthdays.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351814#1650882#5_0,"The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and service.",service,positive,positive,negative,negative,negative,positive,positive,positive,positive,positive
11351814#1650882#5_1,"The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and service.",food,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
11351814#1650882#5_2,"The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and service.",booth by the windows,neutral,positive,positive,positive,positive,positive,positive,positive,positive,neutral
11351814#1650882#5_3,"The other times I've gone it's romantic date heaven, you can walk in get a booth by the windows, be treated like a VIP in a not-crowded place, with great food and service.",place,positive,positive,negative,positive,negative,positive,positive,positive,negative,positive
11351816#1162694#1_0,"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",cheese,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351816#1162694#1_1,"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",Fresh veggies,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351816#1162694#1_10,"Fresh veggies, all sorts of middle eastern spreads, cheese and falafel, soup, fish, rice, root vegetables, a rice medley, some spinach thing, lamb kebabs, cheese baclava... soooo much fooood, and all of it delicious.",fish,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
