id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
148_0,"Last, but not least, when we walked in, most of the clientelle was Vietnamese and next to us was a food critic whose review was on the back of the menu.",food,neutral,neutral,neutral,negative,neutral,neutral,neutral,neutral,neutral,neutral
148_1,"Last, but not least, when we walked in, most of the clientelle was Vietnamese and next to us was a food critic whose review was on the back of the menu.",clientelle,negative,neutral,negative,negative,negative,negative,negative,neutral,negative,negative
148_2,"Last, but not least, when we walked in, most of the clientelle was Vietnamese and next to us was a food critic whose review was on the back of the menu.",menu,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
149_0,The bottom line is that Mercadito is All style and No substance (the drinks had far too much salad and seasoning in them.,salad,negative,positive,positive,positive,neutral,negative,negative,negative,negative,negative
149_1,The bottom line is that Mercadito is All style and No substance (the drinks had far too much salad and seasoning in them.,seasoning,negative,positive,negative,negative,negative,neutral,negative,negative,neutral,neutral
149_2,The bottom line is that Mercadito is All style and No substance (the drinks had far too much salad and seasoning in them.,drinks,neutral,positive,neutral,positive,neutral,neutral,neutral,negative,negative,neutral
14_0,"We had to wait 20 minutes before getting a beer, and we never got our burger order.",beer,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
14_1,"We had to wait 20 minutes before getting a beer, and we never got our burger order.",order,negative,negative,neutral,neutral,neutral,negative,negative,neutral,negative,negative
150_0,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
150_1,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",menu,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
150_2,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",lighting,negative,negative,positive,positive,positive,negative,negative,positive,negative,negative
151_0,"After reading the negative sushi reviews, my boyfriend and I opted for their Korean fare.",Korean fare,neutral,negative,negative,negative,negative,negative,neutral,negative,neutral,neutral
151_1,"After reading the negative sushi reviews, my boyfriend and I opted for their Korean fare.",sushi,negative,negative,neutral,neutral,neutral,neutral,negative,negative,negative,negative
152_0,With all of the kitchen goof-ups (appetizer coming out before the entree and one entree coming out ten minutes before the other) you would think that the wait staff would have been more attentive.,wait staff,positive,positive,positive,positive,negative,positive,positive,neutral,positive,negative
152_1,With all of the kitchen goof-ups (appetizer coming out before the entree and one entree coming out ten minutes before the other) you would think that the wait staff would have been more attentive.,appetizer,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral,neutral,neutral
153_0,"One Entree from their restaraunt is enough to fill two adults, not to mention that all their dishes are out of this world.",Entree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
153_1,"One Entree from their restaraunt is enough to fill two adults, not to mention that all their dishes are out of this world.",dishes,positive,positive,positive,neutral,neutral,positive,positive,neutral,positive,positive
154_0,"When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).",dish,neutral,neutral,neutral,negative,negative,negative,neutral,neutral,neutral,neutral
154_1,"When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).",waitress,neutral,negative,negative,negative,negative,negative,negative,neutral,negative,negative
154_2,"When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).",salmon,negative,neutral,neutral,neutral,neutral,negative,neutral,neutral,neutral,neutral
155_0,"I had reservations for a week but was seated at the worst table in the room,against a wall near the entrance to the kitchen,very claustaphobic.",table in the room,negative,neutral,neutral,neutral,negative,negative,negative,negative,negative,negative
155_1,"I had reservations for a week but was seated at the worst table in the room,against a wall near the entrance to the kitchen,very claustaphobic.",reservations,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
156_0,"The food was a mix of sandwiches, salads and appetizers that were mostly healthy and had a nice Brazilian touch.",food,neutral,neutral,positive,negative,neutral,neutral,neutral,neutral,neutral,neutral
156_1,"The food was a mix of sandwiches, salads and appetizers that were mostly healthy and had a nice Brazilian touch.",mix of sandwiches,positive,neutral,positive,neutral,neutral,positive,neutral,neutral,neutral,neutral
156_2,"The food was a mix of sandwiches, salads and appetizers that were mostly healthy and had a nice Brazilian touch.",salads,positive,neutral,positive,neutral,neutral,positive,neutral,neutral,neutral,neutral
156_3,"The food was a mix of sandwiches, salads and appetizers that were mostly healthy and had a nice Brazilian touch.",appetizers,positive,neutral,positive,neutral,neutral,positive,positive,neutral,positive,positive
157_0,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,veggie burger,neutral,neutral,negative,negative,neutral,neutral,neutral,negative,neutral,neutral
157_1,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,vegetable Napoleon,positive,positive,neutral,neutral,neutral,positive,positive,negative,positive,positive
157_2,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,waiting,negative,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
158_0,"If you're going to label spicy items on your menu as spicy (like the Buffalo and Cajun wraps), I think you should go ahead and label all the spicy items as spicy.",Cajun wraps,positive,positive,neutral,neutral,neutral,positive,positive,neutral,neutral,neutral
158_1,"If you're going to label spicy items on your menu as spicy (like the Buffalo and Cajun wraps), I think you should go ahead and label all the spicy items as spicy.",menu,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
